"ADream_1831" "ArthurMervyn_1793" "Assignation_1834" "BlithedaleRomance" "ChroniclesOftheCanongate2" "Destiny2" "HarryandLucy1" "HistOfNY" "Klosterheim_2" "LastDayOfPompeii3" "LastMohicans_4" "MinorMorals1" "PericlesAndAspesia2" "PiazzaTales" "QuakerCity" "RealLifeInLondon_1" "RecollectionsofSouthernMatron_2" "Rookwood1" "SheppardLee2" "Spaewife3" "StLeon_1" "TheDoctor2"
"time" 0 0.177792687017779 0.135440180586907 0.0865471616464942 0.131052056789225 0.224856909239575 0.23221706184307 0.150751014143186 0.136908157444381 0.0997158099416662 0.155055629607464 0.166714573153205 0.150700758527151 0.165756262949708 0.0658791983541758 0.222939473596646 0.09678199854827 0.126417930845975 0.130385736679412 0.210135632999481 0.201749362211694 0.200080032012805
"should" 0 0.224085877222409 0.090293453724605 0.211122621592206 0.184443635481131 0.183973834832379 0.209810152366984 0.133391806453971 0.114090131203651 0.10470160043875 0.0707271292946329 0.178212129922391 0.228562817099513 0.124317197212281 0.0435342070995431 0.113965327920673 0.09678199854827 0.14350143501435 0.186056051216689 0.163742051687908 0.234289581923257 0.134171315585058
"out" 0 0.0784971486078497 0.112866817155756 0.264886767463513 0.104356267443271 0.104066007581952 0.387028436405117 0.183642144501699 0.0798630918425556 0.0747868574562497 0.0571257582764343 0.169588962345502 0.113025568895363 0.165756262949708 0.115577540972238 0.176355105979436 0.145172997822405 0.17083504168375 0.197776117435064 0.0818710258439538 0.0872077888269902 0.0635548336981852
"do" 0 0.0932572962093257 0.0451467268623025 0.191452812127093 0.18201674554059 0.299189771798112 0.613134522936527 0.0621276906771918 0.0228180262407302 0.072293962207708 0.059846032480074 0.227076746191434 0.256191289496157 0.138130219124757 0.129446845888907 0.114797191628124 0.0241954996370675 0.14350143501435 0.156755885670754 0.188303359441094 0.14838340188473 0.143586846503307
"thou" 0 0.043609527004361 0.135440180586907 0.0170471682030973 0.257250333697367 0.00743328625585371 0 0.0164455651792567 0 0.625716707383956 0.0680068550909932 0.0143719459614832 0.0703270206460039 0.00376718779431155 0.0157955972662059 0.00998236448940206 0.0161303330913783 0.2870028700287 0.125990711847522 0.00545806838959692 0.0104128703077003 0.06826259915731
"old" 0 0.029520295202952 0.090293453724605 0.163915078875936 0.0533915786919063 0.0576079684828663 0.0488878024932779 0.132478163944012 0.0798630918425556 0.0573365907164581 0.0380838388509562 0.0891060649611957 0.0552569447932888 0.106736987505494 0.203031213641232 0.129770738362227 0.145172997822405 0.105917725843925 0.105480595965367 0.0627677864803646 0.016920914250013 0.134171315585058
"very" 0 0.0536732640053673 0.225733634311512 0.217679224747243 0.0703798082756947 0.288039842414331 0.352399576305712 0.160801081752732 0.136908157444381 0.10470160043875 0.0734474034982726 0.232825524576028 0.0703270206460039 0.115527092358887 0.14870976938428 0.19548797125079 0.145172997822405 0.0683340166735001 0.142105802897786 0.0927871626231477 0.0872077888269902 0.112986371018996
"little" 0.16597510373444 0.0523314324052331 0.225733634311512 0.23472639295034 0.0800873680378595 0.139374117297257 0.242402020695836 0.210137777290502 0.0912721049629207 0.0698010669591664 0.157775903811104 0.172463351537798 0.148189079218365 0.133107302065675 0.069346524583343 0.113965327920673 0.201629163642229 0.0854175208418751 0.152360860838864 0.0272903419479846 0.0846045712500651 0.0847397782642469
"may" 0 0.132841328413284 0 0.111462253635636 0.259677223637908 0.172823905448599 0.120182514462642 0.105068888645251 0.0114090131203651 0.162038191155208 0.0979298713310302 0.189709686691578 0.268749686040086 0.0853895900043951 0.0681907491736206 0.170532060027285 0.129042664731027 0.11616782834495 0.127455720124819 0.188303359441094 0.128859270057791 0.254219334792741
"much" 0 0.0818517276081852 0.0225733634311512 0.123264139314704 0.155320956194637 0.219281944547685 0.240365028925283 0.106896173665168 0.114090131203651 0.0673081717106247 0.136013710181986 0.215579189422248 0.138142361983222 0.0728322973566899 0.0354437792314864 0.133098193192027 0.09678199854827 0.119584529178625 0.142105802897786 0.130993641350326 0.104128703077003 0.134171315585058
"might" 0 0.209325729620933 0.090293453724605 0.174405643923996 0.109210047324354 0.104066007581952 0.0916646296748961 0.0648686182070679 0.148317170564746 0.124644762427083 0.149615081200185 0.112101178499569 0.118048927512935 0.138130219124757 0.0639529060046385 0.0490799587395601 0.0403258327284458 0.1640016400164 0.10401558768807 0.122806538765931 0.171812360077055 0.21420332839018
"himself" 0 0.0630660852063066 0.0677200902934537 0.0813018791224642 0.118917607086519 0.0668995763026834 0.0427768271816182 0.103241603625333 0.0798630918425556 0.149573714912499 0.163216452218384 0.120724346076459 0.0452102275581454 0.105481258240723 0.0527804103773221 0.120620237580275 0.0322606661827567 0.181085144184775 0.0849704800832125 0.139180743934721 0.098922267923153 0.157710142880682
"only" 0.0829875518672199 0.151626970815163 0.135440180586907 0.153424513827876 0.123771386967601 0.170965583884635 0.219995111219751 0.0557321931074809 0.0684540787221905 0.112180286184375 0.0408041130545959 0.132221902845645 0.226051137790727 0.123061467947511 0.0423784316898207 0.0790270522077663 0.0806516654568917 0.11616782834495 0.168475951889128 0.103703299402342 0.127557661269329 0.157710142880682
"before" 0.24896265560166 0.108017443810802 0.090293453724605 0.133754704362764 0.0897949278000243 0.0984910428900617 0.109997555609875 0.0895369659759529 0.0912721049629207 0.0997158099416662 0.157775903811104 0.120724346076459 0.183352589541367 0.133107302065675 0.0928472912476981 0.102319236016371 0.145172997822405 0.1503348366817 0.177266001552909 0.130993641350326 0.127557661269329 0.0847397782642469
"well" 0 0.073129822207313 0.112866817155756 0.129820742469741 0.145613396432472 0.185832156396343 0.240365028925283 0.0603004056572744 0.0912721049629207 0.152066610161041 0.0761676777019124 0.0977292325380857 0.0954438137338625 0.0879010485339361 0.0631823890648236 0.167204605197484 0.0403258327284458 0.105917725843925 0.14943084428427 0.0927871626231477 0.0793981360962149 0.138879081044182
"those" 0 0.0858772224085877 0.203160270880361 0.114084894897651 0.126198276908142 0.0613246116107931 0.0631467448871506 0.158973796732814 0.102681118083286 0.107194495687291 0.0952095971273904 0.117849956884162 0.195910986085297 0.140641677654298 0.0400668808703759 0.0998236448940206 0.120977498185338 0.0888342216755501 0.0937605297469931 0.103703299402342 0.0898110064039152 0.174187321987619
"yet" 0.0829875518672199 0.0999664542099966 0.18058690744921 0.119330177421681 0.114063827205436 0.148665725117074 0.0672207284282571 0.0548185505975222 0.102681118083286 0.271725582091041 0.0816082261091918 0.0546133946536361 0.140654041292008 0.129340114271363 0.102864011465292 0.0507436861544605 0.09678199854827 0.136668033347 0.0498102814280901 0.111890401986737 0.0963190503462279 0.0847397782642469
"us" 0 0.0556860114055686 0.090293453724605 0.198009415282131 0.150467176313554 0.104066007581952 0.0814796708221299 0.0593867631473157 0.0684540787221905 0.112180286184375 0.0680068550909932 0.152342627191722 0.293866479127945 0.041439065737427 0.0558624781365818 0.0906731441120687 0.217759496733608 0.0956676233429001 0.0747154221421351 0.0818710258439538 0.14838340188473 0.0659087164277476
"over" 0.580912863070539 0.0462931902046293 0.18058690744921 0.120641498052689 0.0655260283946123 0.0743328625585371 0.0794426790515766 0.108723458685086 0.102681118083286 0.244303734357082 0.059846032480074 0.103478010922679 0.0879087758075049 0.125572926477052 0.296649021828745 0.0765314610854158 0.169368497459473 0.0990843241765751 0.124525703570225 0.0627677864803646 0.0546675691154267 0.0541393027799355
"good" 0 0.0617242536061724 0 0.0904811235395167 0.150467176313554 0.150524046681038 0.120182514462642 0.141614589043599 0.0228180262407302 0.0423792192252082 0.0462446614618754 0.163840183960908 0.0728386999547898 0.101714070446412 0.088609448078716 0.14640801251123 0.0887168320025808 0.0410004100041 0.139175786343193 0.0600387522855661 0.0455563075961889 0.167125673798931
"about" 0 0.029520295202952 0.090293453724605 0.129820742469741 0.0582453585729887 0.120790901657623 0.270919905483582 0.122428096334466 0.0570450656018254 0.0473650097222915 0.0816082261091918 0.152342627191722 0.120560606821721 0.150687511772462 0.0789779863310295 0.102319236016371 0.0806516654568917 0.0854175208418751 0.111340629074554 0.03547744453238 0.0598740042692768 0.0635548336981852
"made" 0.0829875518672199 0.134183160013418 0.0677200902934537 0.115396215528659 0.0922218177405655 0.122649223221586 0.181292267579239 0.105068888645251 0.102681118083286 0.0498579049708331 0.133293435978347 0.186835297499281 0.0552569447932888 0.106736987505494 0.0485425672083401 0.123115828702625 0.112912331639648 0.0990843241765751 0.136245769788599 0.150096880713915 0.111938355807778 0.120048019207683
"great" 0 0.0328748742032875 0.090293453724605 0.131132063100749 0.0509646887513651 0.0743328625585371 0.224069094760857 0.301502028286372 0.0798630918425556 0.0648152764620831 0.114251516552869 0.178212129922391 0.113025568895363 0.0715765680919194 0.0331322284120416 0.100655508601471 0.0645213323655133 0.0854175208418751 0.19924112571236 0.0654968206751631 0.0637788306346644 0.134171315585058
"must" 0 0.11070110701107 0.112866817155756 0.108839612373621 0.213566314767625 0.172823905448599 0.201662185284771 0.0548185505975222 0.0570450656018254 0.0972229146931246 0.0516852098691548 0.106352400114976 0.258702968804943 0.104225528975953 0.0812895371504743 0.101487372308921 0.0806516654568917 0.112751127511275 0.0615303476464642 0.0654968206751631 0.108033529442391 0.122401901937245
"did" 0.16597510373444 0.120764844012076 0.0225733634311512 0.124575459945711 0.0849411479189419 0.126365866349513 0.260734946630816 0.177246646931988 0.0570450656018254 0.0922371241960413 0.0571257582764343 0.198332854268468 0.123072286130507 0.128084385006593 0.0905357404282533 0.0557348683991615 0.0887168320025808 0.105917725843925 0.178731009830206 0.0873290942335507 0.134065705211642 0.0847397782642469
"most" 0 0.0697752432069775 0.135440180586907 0.0944150854325391 0.104356267443271 0.0854827919423177 0.0529617860343844 0.178160289441947 0.0912721049629207 0.0648152764620831 0.133293435978347 0.201207243460765 0.195910986085297 0.100458341181641 0.044304724039358 0.14557614880378 0.0725864989112025 0.0854175208418751 0.0791104469740254 0.0436645471167754 0.201749362211694 0.169479556528494
"though" 0 0.0825226434082523 0 0.0708113140744043 0.114063827205436 0.100349364454025 0.0387028436405117 0.108723458685086 0.0342270393610953 0.0598294859649997 0.149615081200185 0.0603621730382294 0.0100467172351434 0.140641677654298 0.0627971305949161 0.0964961900642199 0.104847165093959 0.119584529178625 0.0761804304194319 0.114619436181535 0.109335138230853 0.0918014264529341
"how" 0 0.130157665213016 0.112866817155756 0.127198101207726 0.10192937750273 0.208132015163904 0.374806485781797 0.0548185505975222 0.0342270393610953 0.122151867178541 0.0462446614618754 0.273066973268181 0.115537248204149 0.0954354241225592 0.117118574851868 0.0915050078195189 0.19356399709654 0.0751674183408501 0.115735653906445 0.0982452310127446 0.118446399750091 0.120048019207683
"can" 0.0829875518672199 0.0932572962093257 0.0677200902934537 0.146867910672839 0.145613396432472 0.187690477960306 0.270919905483582 0.0392866279282242 0.0114090131203651 0.119658971929999 0.0707271292946329 0.166714573153205 0.218516099864369 0.0527406291203616 0.0828305710301041 0.128107010947326 0.0806516654568917 0.0990843241765751 0.105480595965367 0.0873290942335507 0.156193054615505 0.138879081044182
"even" 0 0.0469641060046964 0.090293453724605 0.0813018791224642 0.126198276908142 0.165390619192745 0.0570357695754909 0.0804005408763659 0.148317170564746 0.0947300194445829 0.0979298713310302 0.0689853406151193 0.128095644748079 0.080366672945313 0.0362142961713013 0.0440887764948591 0.0725864989112025 0.0956676233429001 0.0937605297469931 0.0491226155063723 0.0728900921539022 0.110632488289433
"after" 0 0.0919154646091915 0.0677200902934537 0.128509421838734 0.0800873680378595 0.0799078272504274 0.109997555609875 0.101414318605416 0.0912721049629207 0.0847584384504163 0.108810968145589 0.0776085081920092 0.0703270206460039 0.148176053242921 0.049313084148155 0.123947692410076 0.201629163642229 0.0956676233429001 0.102550579410774 0.133722675545125 0.0846045712500651 0.0776781300755596
"without" 0 0.132841328413284 0.135440180586907 0.0655660315503744 0.0582453585729887 0.052033003790976 0.132404465085961 0.0913642509958703 0.0456360524814604 0.0997158099416662 0.133293435978347 0.0891060649611957 0.0979554930426483 0.120550009417969 0.0577887704861191 0.117292782750474 0.104847165093959 0.105917725843925 0.108410612519961 0.0764129574543569 0.100223876711616 0.0941553091824965
"being" 0 0.108688359610869 0.090293453724605 0.100971688587577 0.0970755976216479 0.0576079684828663 0.0651837366577039 0.172678434382195 0.0342270393610953 0.0274218477339582 0.0516852098691548 0.0603621730382294 0.0426985482493595 0.134363031330445 0.0142545633865761 0.163877150367684 0.0806516654568917 0.044417110837775 0.247586398863154 0.100974265207543 0.0767949185192898 0.0965091919120589
"never" 0 0.065749748406575 0.0451467268623025 0.165226399506943 0.0655260283946123 0.163532297628782 0.124256498003748 0.0995870335854987 0.0228180262407302 0.0997158099416662 0.0652865808873535 0.160965794768612 0.27879640327523 0.104225528975953 0.0809042786805668 0.0740358699630653 0.0806516654568917 0.14350143501435 0.10401558768807 0.0627677864803646 0.141875357942417 0.148294611962432
"while" 0 0.0523314324052331 0.0451467268623025 0.129820742469741 0.0922218177405655 0.118932580093659 0.0937016214454494 0.116032598764755 0 0.0747868574562497 0.10065014553467 0.0431158378844496 0.0401868689405737 0.131851572800904 0.261975759537073 0.133098193192027 0.185498830550851 0.0512505125051251 0.131850744956709 0.0818710258439538 0.0872077888269902 0.0659087164277476
"where" 0.16597510373444 0.0717879906071788 0.090293453724605 0.0760565965984343 0.0970755976216479 0.0631829331747566 0.0875906461337896 0.0950188210357052 0.114090131203651 0.0523508002193748 0.122412339163788 0.106352400114976 0.110513889586578 0.105481258240723 0.0701170415231579 0.138921239144179 0.120977498185338 0.0580839141724751 0.0937605297469931 0.147367846519117 0.0663820482115895 0.13652519831462
"see" 0.24896265560166 0.0563569272056357 0.135440180586907 0.0813018791224642 0.10192937750273 0.137515795733294 0.291289823189114 0.0283229178087198 0.0456360524814604 0.142095029166874 0.0707271292946329 0.0977292325380857 0.0904204551162908 0.0866453192691656 0.127905812009277 0.100655508601471 0.0887168320025808 0.0751674183408501 0.0761804304194319 0.0764129574543569 0.0676836570000521 0.0729703646164348
"first" 0 0.0899027172089903 0.090293453724605 0.102283009218584 0.0533915786919063 0.0873411135062811 0.167033325185366 0.131564521434053 0.0570450656018254 0.0897442289474996 0.0707271292946329 0.0718597298074159 0.113025568895363 0.140641677654298 0.0681907491736206 0.0865138255748178 0.185498830550851 0.1093344266776 0.127455720124819 0.0654968206751631 0.122351226115479 0.105924722830309
"every" 0 0.095270043609527 0.0225733634311512 0.0576981077643295 0.0606722485135299 0.100349364454025 0.0957386132160026 0.116032598764755 0.148317170564746 0.0648152764620831 0.0870487745164713 0.143719459614832 0.190887627467725 0.0690651095623784 0.079363244800937 0.143080557681429 0.104847165093959 0.0854175208418751 0.062995355923761 0.03547744453238 0.193939709480918 0.110632488289433
"two" 0 0.0389131164038913 0.0225733634311512 0.106216971111606 0.10192937750273 0.0576079684828663 0.0896276379043429 0.074005043306655 0.148317170564746 0.0947300194445829 0.0761676777019124 0.103478010922679 0.0904204551162908 0.133107302065675 0.0801337617407519 0.120620237580275 0.0887168320025808 0.0717507175071751 0.0966905463015866 0.0600387522855661 0.0429530900192638 0.0753242473459972
